Сайт;Тип блока;Заголовок;Описание;Дата и время;Картинка;Ссылка
lenta.ru;VIDEO;record::e9903e99-3cf4-481a-b277-8fd508a7b9ea;;;https://icdn.lenta.ru/images/2025/02/05/21/20250205213007924/preview_9665c1db942c1a44cda5522eaf388a39.jpg;
lenta.ru;VIDEO;record::672260ab-5f60-4ae1-94bf-52617b16b4ca;;;https://icdn.lenta.ru/images/2025/08/27/19/20250827193006800/preview_cdc9742d98e4b21536c190a981ff6891.jpg;
lenta.ru;VIDEO;record::3268f16a-4794-4780-911f-3b45a5eaeb6b;;;https://icdn.lenta.ru/images/2025/11/06/20/20251106200004537/preview_134d9dbf1a3719d0a21b2d5d96511869.jpg;
lenta.ru;VIDEO;record::930e6015-1257-4733-b785-d3ca0f838c2c;;;https://icdn.lenta.ru/images/2025/11/05/19/20251105190004906/preview_a701b2b76bb498f422fd1c68005c2904.jpg;
lenta.ru;VIDEO;2056708;;;https://icdn.lenta.ru/images/2022/10/27/20/20221027203028170/preview_d65807b184213af5131f4ab2107c6f7e.jpg;
lenta.ru;VIDEO;record::273b99c6-11be-49b0-b701-9e6f9bae23c3;;;https://icdn.lenta.ru/images/2025/02/22/17/20250222173006558/preview_28c9e696f5c0951fae12f6d53625941d.jpg;
lenta.ru;VIDEO;record::e7cb7cd5-235a-435a-8d77-01e021300c48;;;https://icdn.lenta.ru/images/2025/02/14/18/20250214183010866/preview_ce0364b6da0b88b47705da68857e7cf3.jpg;
lenta.ru;VIDEO;record::a0a436b7-d118-4b6b-a558-133dcc1a5ee0;;;https://icdn.lenta.ru/images/2025/08/26/18/20250826183007882/preview_1b9cab0e4dcb99cfae518030602307db.jpg;
lenta.ru;VIDEO;record::b4b91dfe-ebf6-4c24-90b7-d8cac51c8382;;;https://icdn.lenta.ru/images/2025/05/15/19/20250515190006564/preview_48f733f734d8bc84012d16021bd15e45.jpg;
lenta.ru;VIDEO;record::5efb19cc-cc2a-4ac4-a45e-7ae25b852010;;;https://icdn.lenta.ru/images/2025/02/25/17/20250225173008293/preview_27b61573784824cdebb34e33d1060976.jpg;
lenta.ru;VIDEO;record::37f5f505-4e5a-4727-ad78-e874d491c52a;;;https://icdn.lenta.ru/images/2025/11/14/11/20251114113227586/preview_e12a4b6c483a9154eff0941fdbd955f9.jpg;
lenta.ru;VIDEO;record::58ae0e24-a196-4586-850b-f56db65b2bf9;;;https://icdn.lenta.ru/images/2024/12/21/16/20241221160007590/preview_552336da533f8b6b38adcf30f4624a0e.jpg;
lenta.ru;VIDEO;record::a1fc08a3-f9a4-450d-86af-5a04debc35d0;;;https://icdn.lenta.ru/images/2025/02/08/22/20250208223009703/preview_a0b6a1d2e8e5aee055f372046043278b.jpg;
lenta.ru;VIDEO;record::965039f6-d9a1-4a8f-8bda-3d942f093e5a;;;https://icdn.lenta.ru/images/2025/02/28/19/20250228193004812/preview_9cdca76bd5c83af4eea847ff419a76e6.jpg;
lenta.ru;VIDEO;record::d167ee44-eb67-4fc6-8d4e-389a2ec651dc;;;https://icdn.lenta.ru/images/2025/07/16/15/20250716151603681/preview_bd815f2f79612b5a1a66ad15c80f4761.jpg;
lenta.ru;VIDEO;record::d528ecb5-e32c-4a90-914e-fda0c7549ee2;;;https://icdn.lenta.ru/images/2025/07/07/19/20250707190006349/preview_642db8fa140cb39762718245187e4195.jpg;
lenta.ru;VIDEO;record::ea39cc5c-2620-49c8-9843-b91915549633;;;https://icdn.lenta.ru/images/2025/05/27/18/20250527180005617/preview_02418316ead5f3ee79a80fc9bbf36cb7.jpg;
lenta.ru;VIDEO;record::362fb583-e287-453e-bcb6-c9a26d9dc0ff;;;https://icdn.lenta.ru/images/2025/09/16/17/20250916173007466/preview_d85931928c6d5d290d8944ded6a5d71c.jpg;
lenta.ru;MINI;«Купол Донбасса» перехватил чешские дроны;;16:28;;https://lenta.ru/news/2025/11/16/kupol-donbassa-perehvatil-cheshskie-drony/
lenta.ru;MINI;В России отреагировали на заявления Франции после ударов по Украине;;16:21;;https://lenta.ru/news/2025/11/16/v-rossii-otreagirovali-na-zayavleniya-frantsii-posle-udarov-po-ukraine/
lenta.ru;BIG;«Быстро, жестко и с удовольствием»;Трамп грозит начать войну сразу с двумя странами. Почему он больше не хочет быть миротворцем?;00:01, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/12/16/20251112163310108/owl_article_280_4694597ecbbdf249d3067f5deb7a6028.jpg;https://lenta.ru/articles/2025/11/14/bystro-zhestko/
lenta.ru;MINI;Украинский олигарх намекнул на стоящих за «кошельком Зеленского» людей;;16:16;;https://lenta.ru/news/2025/11/16/ukrainskiy-oligarh-nameknul-na-stoyaschih-za-koshelkom-zelenskogo-lyudey/
lenta.ru;BIG;Галкину грозит до трех лет тюрьмы в Израиле.;Что он сделал?;17:20, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/14/13/20251114134650943/owl_article_280_ddd6eaa29b7cf01a6d0692d37492749a.jpg;https://lenta.ru/extlink/2025/11/14/galkin/?intlnk=true
lenta.ru;MINI;Во Франции предупредили об опасности приезда Зеленского к Макрону;;16:16;;https://lenta.ru/news/2025/11/16/vo-frantsii-predupredili-ob-opasnosti-iz-za-priezda-zelenskogo-k-makronu/
lenta.ru;MINI;В НАТО испугались обновленного ядерного арсенала России;;16:14;;https://lenta.ru/news/2025/11/16/v-nato-vyrazili-opaseniya-po-povodu-obnovlennogo-yadernogo-arsenala-rossii/
lenta.ru;MINI;Посольство России раскритиковало Бельгию за выводы об ударе по Киеву;;16:07;;https://lenta.ru/news/2025/11/16/posolstvo-rossii-raskritikovalo-belgiyu-za-goloslovnye-vyvody/
lenta.ru;MINI;Появился подозреваемый в убийстве обнаруженного в московском пруду ребенка;;15:49;;https://lenta.ru/news/2025/11/16/poyavilsya-podozrevaemyy-v-ubiystve-obnaruzhennogo-v-moskovskom-prudu-rebenka/
lenta.ru;MINI;Захарова высмеяла кошачью русофобию на Украине;;15:47;;https://lenta.ru/news/2025/11/16/zaharova-vysmeyala-koshachyu-rusofobiyu-na-ukraine/
lenta.ru;BIG;Сафари на людей.;Богачам из Европы продавали туры в зону военных действий для «снайперского туризма». Что известно о расследовании?;00:01, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/13/12/20251113122656288/owl_article_280_bd10e071eed3509731cd80c7ad6d25ac.jpg;https://lenta.ru/extlink/2025/11/14/snaiperskyturizm/?intlnk=true
lenta.ru;MINI;Ректор МГУ сообщил о возможности студентов стать офицерами;;15:44;;https://lenta.ru/news/2025/11/16/rektor-mgu-soobschil-o-vozmozhnosti-studentov-stat-ofitserami/
lenta.ru;BIG;В кино — «Иллюзия обмана 3».;Фокусники-грабители противостоят европейскому фашизму. Почему это стоит увидеть?;00:01, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/13/15/20251113152949145/owl_article_280_11a6191e6586f096b55f5ed46f9418d9.jpg;https://lenta.ru/articles/2025/11/14/nowyousee/
lenta.ru;MINI;Врач назвала еще одну неочевидную опасность алкоголя;;15:33;;https://lenta.ru/news/2025/11/16/vrach-nazvala-esche-odnu-neochevidnuyu-opasnost-alkogolya/
lenta.ru;MINI;Военные рассказали об открывшихся после взятия Малой Токмачки возможностях;;15:52;;https://lenta.ru/news/2025/11/16/voennye-rasskazali-ob-otkryvshihsya-posle-vzyatiya-maloy-tokmachki-vozmozhnostyah/
lenta.ru;MINI;Напряженный бой российских военных с дронами ВСУ попал на видео;;15:49;;https://lenta.ru/news/2025/11/16/napryazhennyy-boy-rossiyskih-voennyh-s-dronami-vsu-popal-na-video/
lenta.ru;MINI;Аршавин назвал подходящего «Спартаку» тренера;;15:30;;https://lenta.ru/news/2025/11/16/arshavin-nazval-podhodyaschego-spartaku-trenera/
lenta.ru;MINI;Японцы разошлись во мнениях о действиях страны в случае столкновения Китая и Тайваня;;15:28;;https://lenta.ru/news/2025/11/16/yapontsy-razoshlis-vo-mneniyah-o-deystviyah-strany-v-sluchae-stolknoveniya-kitaya-i-tayvanya/
lenta.ru;MINI;России указали на упущенную возможность встречи с Трампом;;15:20;;https://lenta.ru/news/2025/11/16/rossii-ukazali-na-upuschennuyu-vozmozhnost-vstrechi-s-trampom/
lenta.ru;BIG;«Он сам себя отправил бы в газовую камеру»;Анализ ДНК выявил у Гитлера редкую генетическую мутацию;07:32, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/14/07/20251114073233307/owl_article_280_8ed2d0072b42d75704fa72999352a462.jpg;https://lenta.ru/extlink/2025/11/14/on-sam-sebya-otpravil-by-v-gazovuyu-kameru/?intlnk=true
lenta.ru;MINI;Вучич высказался о будущем «дочки» крупной российской компании в Сербии;;15:13;;https://lenta.ru/news/2025/11/16/vuchich-vyskazalsya-o-buduschem-krupnoy-rossiyskoy-kompanii-v-serbii/
lenta.ru;BIG;Россияне ожесточенно спорят, кого нужно спасать при пожаре: своего питомца или чужого ребенка.;Что говорит о человеке его выбор?;00:01, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/10/19/20251110191535685/owl_article_280_cc276c9e31bc6fdc725950c11bec5eca.jpg;https://lenta.ru/extlink/2025/11/14/rossiyane-ozhestochenno-sporyat-kogo-nuzhno-spasat-pri-pozhare-svoego-pitomtsa-ili-chuzhogo-rebenka/?intlnk=true
lenta.ru;MINI;Россияне лишились купленных более 15 лет назад элитных квартир в Египте;;14:55;;https://lenta.ru/news/2025/11/16/rossiyane-lishilis-kuplennyh-bolee-15-let-nazad-elitnyh-kvartir-v-egipte/
lenta.ru;MINI;Появилась информация об отце будущего ребенка блогерши Чекалиной;;14:53;;https://lenta.ru/news/2025/11/16/poyavilas-informatsiya-ob-ottse-buduschego-rebenka-blogershi-chekalinoy/
lenta.ru;MINI;Стало известно о смерти 21-летней российской блогерши;;14:53;;https://lenta.ru/news/2025/11/16/stalo-izvestno-o-smerti-25-letney-rossiyskoy-blogershi/
lenta.ru;BIG;«Это незабываемый опыт»;Россияне решили отказаться от химикатов на огородах и в садах. Как натуральные продукты изменили их жизнь?;09:37, 14 ноября 2025;https://icdn.lenta.ru/images/2025/07/07/13/20250707131953435/owl_article_280_51350a7fa7ec3cd5fa2e92b73eaf5834.jpg;https://lenta.ru/articles/2025/11/14/permaculture/
lenta.ru;MINI;Помощник Путина рассказал о сигналах из США по Украине;;14:45;;https://lenta.ru/news/2025/11/16/pomoschnik-putina-rasskazal-o-signalah-iz-ssha-po-ukraine/
lenta.ru;MINI;В Стамбуле после загадочной смерти туристов опечатали отель;;14:40;;https://lenta.ru/news/2025/11/16/v-stambule-posle-zagadochnoy-smerti-turistov-opechatali-otel/
lenta.ru;BIG;Молодежь строит бизнес с нуля.;С чего начать путь молодым предпринимателям в России?;11:30, 14 ноября 2025;https://icdn.lenta.ru/images/2025/11/13/13/20251113130904917/owl_article_280_545a819acc197a29c8657e5827c19b00.jpg;https://lenta.ru/articles/2025/11/14/molodezh-stroit-biznes-s-nulya/
lenta.ru;MINI;Украинский журналист возмутился русскоязычностью котов;;14:39;;https://lenta.ru/news/2025/11/16/na-ukraine-zadalis-voprosom-o-russkoyazychnosti-kotov/
lenta.ru;MINI;Женщина нашла на своем чердаке любовные письма времен Первой мировой войны;;14:38;;https://lenta.ru/news/2025/11/16/zhenschina-nashla-na-svoem-cherdake-lyubovnye-pisma-vremen-pervoy-mirovoy-voyny/
lenta.ru;MINI;Россиянина атаковали мошенники 26 тысяч раз;;14:29;;https://lenta.ru/news/2025/11/16/rossiyanina-atakovali-moshenniki-26-tysyach-raz/
lenta.ru;MINI;«Купол Донбасса» отразил сотни атак ВСУ за неделю;;14:24;;https://lenta.ru/news/2025/11/16/kupol-donbassa-otrazil-sotni-atak-vsu-za-nedelyu/
lenta.ru;MINI;Беспилотники предложили направить против бакланов в российском регионе;;14:20;;https://lenta.ru/news/2025/11/16/bespilotniki-predlozhili-napravit-protiv-baklanov-v-rossiyskom-regione/
lenta.ru;BIG;Тайник с деньгами, скрытые расщелины и ни одной зацепки.;44 дня ищут пропавшую в тайге семью россиян. Что могло с ними случиться?;00:01, 13 ноября 2025;https://icdn.lenta.ru/images/2025/11/11/17/20251111173551631/owl_article_280_059bcaab3b8e0cdd950ab9b9fd99e1eb.jpg;https://lenta.ru/articles/2025/11/13/taiganavt/
